text,class_id,class_name,split,template_type
Tea leaves exhibit moderate red leaf spot lesions with distinct reddish centers on lower leaf surface.,4,red_leaf_spot,train,class_specific
The leaf lamina shows mixed chronic symptoms suggesting complex tea leaf disease interaction.,3,brown_blight,train,cross_class
Agronomists identified widespread disease patterns on tea leaf margin consistent with pathogen infection.,2,algal_leaf_spot,train,cross_class
The tea plantation in Assam reports significant crop stress affecting the upper leaf surface of plants.,0,gray_blight,train,cross_class
Leaf biopsy from the lower leaf surface shows localized cellular damage consistent with pathogen attack.,2,algal_leaf_spot,train,cross_class
Remote sensing detected acute spectral anomalies in tea canopy at upper leaf surface level.,3,brown_blight,train,cross_class
Disease pressure on tea lower leaf surface has been chronic in the current growing season.,2,algal_leaf_spot,val,cross_class
Field scouts observed mild leaf disease symptoms requiring immediate treatment in the leaf margin.,0,gray_blight,train,cross_class
Disease pressure on tea leaf tip has been mild in the current growing season.,4,red_leaf_spot,train,cross_class
Tea cultivation report: severe stress indicators found on leaf lamina across multiple plots.,0,gray_blight,train,cross_class
Red leaf spot creates advanced reddish-brown circular lesions on the upper tea young shoot surface.,4,red_leaf_spot,train,class_specific
The tea plantation in Kangra reports significant crop stress affecting the petiole of plants.,3,brown_blight,train,cross_class
Farmers noted localized red leaf spot outbreaks causing leaf midrib damage and reduced yield.,4,red_leaf_spot,train,class_specific
The petiole has widespread algal spot colonies with characteristic powdery orange surface texture.,2,algal_leaf_spot,train,class_specific
Tea crop health assessment shows early-stage fungal infection spreading through leaf margin tissue.,0,gray_blight,train,cross_class
The young shoot shows advanced brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,val,class_specific
The tea plantation in Munnar reports significant crop stress affecting the upper leaf surface of plants.,4,red_leaf_spot,train,cross_class
Crop monitoring detected extensive anomalies in tea lower leaf surface coloration indicating possible disease.,4,red_leaf_spot,val,cross_class
Algal leaf spot disease presents moderate circular lesions with orange spore masses on petiole.,2,algal_leaf_spot,train,class_specific
The tea leaf shows distinct widespread gray patches with irregular margins spreading across the lower leaf surface.,0,gray_blight,val,class_specific
Tea crop health assessment shows moderate fungal infection spreading through lower leaf surface tissue.,4,red_leaf_spot,train,cross_class
The petiole shows mixed mild symptoms suggesting complex tea leaf disease interaction.,1,helopeltis,train,cross_class
Tea leaves display severe brown blight patches caused by Colletotrichum species on petiole.,3,brown_blight,train,class_specific
Tea quality tests show degraded leaf integrity with mild damage to young shoot structures.,1,helopeltis,train,cross_class
Tea cultivation report: extensive stress indicators found on lower leaf surface across multiple plots.,0,gray_blight,train,cross_class
Pest and disease survey recorded moderate damage to tea petiole in highland gardens.,4,red_leaf_spot,train,cross_class
The leaf lamina of the tea bush exhibits gray blight symptoms including severe sunken lesions.,0,gray_blight,train,class_specific
Leaf biopsy from the leaf lamina shows severe cellular damage consistent with pathogen attack.,4,red_leaf_spot,val,cross_class
Tea leaves exhibit moderate red leaf spot lesions with distinct reddish centers on upper leaf surface.,4,red_leaf_spot,train,class_specific
The leaf tip shows mixed extensive symptoms suggesting complex tea leaf disease interaction.,2,algal_leaf_spot,train,cross_class
Tea estate management flagged advanced infection on the leaf midrib requiring fungicide application.,3,brown_blight,train,cross_class
Gray blight infection causes extensive grayish-brown lesions on the leaf lamina of tea plants.,0,gray_blight,train,class_specific
Red leaf spot creates mild reddish-brown circular lesions on the upper tea leaf midrib surface.,4,red_leaf_spot,val,class_specific
The tea petiole has extensive brown blight lesions with concentric rings and yellow halos.,3,brown_blight,train,class_specific
Tea quality tests show degraded leaf integrity with acute damage to petiole structures.,0,gray_blight,val,cross_class
The leaf tip shows mixed severe symptoms suggesting complex tea leaf disease interaction.,2,algal_leaf_spot,train,cross_class
Severe extensive brown blight infection results in premature defoliation of tea leaf midrib.,3,brown_blight,val,class_specific
Leaf biopsy from the young shoot shows chronic cellular damage consistent with pathogen attack.,1,helopeltis,train,cross_class
Red leaf spot creates localized reddish-brown circular lesions on the upper tea leaf tip surface.,4,red_leaf_spot,train,class_specific
Tea leaves exhibit chronic red leaf spot lesions with distinct reddish centers on petiole.,4,red_leaf_spot,train,class_specific
The petiole displays classic helopeltis infestation marks with widespread brown stippling patterns.,1,helopeltis,val,class_specific
Tea growers reported extensive gray blight damage with necrotic spots covering the upper leaf surface.,0,gray_blight,train,class_specific
Weather-related stress compounded by moderate fungal infection on tea petiole tissue.,0,gray_blight,train,cross_class
Young tea shoots suffer extensive helopeltis damage with angular upper leaf surface lesions and necrosis.,1,helopeltis,val,class_specific
The leaf tip of tea plants shows advanced signs of stress possibly related to environmental factors.,0,gray_blight,train,cross_class
Tea bushes in the Kangra garden show chronic leaf symptoms requiring diagnostic testing.,4,red_leaf_spot,train,cross_class
The tea leaf shows distinct mild gray patches with irregular margins spreading across the lower leaf surface.,0,gray_blight,train,class_specific
The tea mature leaf has localized brown blight lesions with concentric rings and yellow halos.,3,brown_blight,train,class_specific
Tea plant leaf midrib affected by moderate algal spots showing concentric rings and orange sporulation.,2,algal_leaf_spot,train,class_specific
Algal leaf spot disease presents advanced circular lesions with orange spore masses on young shoot.,2,algal_leaf_spot,train,class_specific
Remote sensing detected early-stage spectral anomalies in tea canopy at upper leaf surface level.,2,algal_leaf_spot,train,cross_class
The tea plantation in Kenya reports significant crop stress affecting the leaf tip of plants.,2,algal_leaf_spot,train,cross_class
Circular severe algal leaf spots with raised orange-red centers appear on the lower leaf surface.,2,algal_leaf_spot,val,class_specific
Weather-related stress compounded by localized fungal infection on tea leaf lamina tissue.,1,helopeltis,train,cross_class
Farmers noted mild red leaf spot outbreaks causing lower leaf surface damage and reduced yield.,4,red_leaf_spot,train,class_specific
Tea leaves exhibit advanced red leaf spot lesions with distinct reddish centers on petiole.,4,red_leaf_spot,train,class_specific
Tea tip borer helopeltis has caused widespread characteristic shot-hole patterns on the lower leaf surface.,1,helopeltis,train,class_specific
Gray blight infection causes chronic grayish-brown lesions on the upper leaf surface of tea plants.,0,gray_blight,train,class_specific
Leaf biopsy from the leaf margin shows widespread cellular damage consistent with pathogen attack.,0,gray_blight,val,cross_class
Tea estate management flagged chronic infection on the petiole requiring fungicide application.,0,gray_blight,train,cross_class
Remote sensing detected advanced spectral anomalies in tea canopy at leaf midrib level.,0,gray_blight,train,cross_class
Young tea shoots suffer moderate helopeltis damage with angular young shoot lesions and necrosis.,1,helopeltis,train,class_specific
Tea leaves show widespread Cephaleuros virescens spots creating rust-orange patches on lower leaf surface.,2,algal_leaf_spot,train,class_specific
Young tea shoots suffer advanced helopeltis damage with angular leaf midrib lesions and necrosis.,1,helopeltis,train,class_specific
The leaf tip shows localized brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,train,class_specific
Agronomists identified localized disease patterns on tea leaf lamina consistent with pathogen infection.,3,brown_blight,train,cross_class
Helopeltis feeding damage causes mild brown scorch marks on the mature leaf of tea shoots.,1,helopeltis,train,class_specific
Agronomists identified acute disease patterns on tea upper leaf surface consistent with pathogen infection.,0,gray_blight,train,cross_class
